Time_Position	Position
09:07:18.419	-162
09:07:18.419	-207
09:07:18.419	-212
09:07:31.832	-334
09:07:31.832	-401
09:07:31.832	-651
09:07:31.832	-749
09:07:31.832	-909
09:07:32.265	-1000
09:07:40.421	-1278
09:07:40.421	-1341
09:07:40.421	-1432
09:07:40.421	-1682
09:07:40.560	-1890
09:07:40.560	-1973
09:07:41.785	-2000
09:08:00.026	-2149
09:08:00.026	-2201
09:08:00.026	-2451
09:08:00.026	-2519
09:08:00.268	-2619
09:08:00.438	-2832
09:08:01.628	-3000
09:09:05.381	-2900
09:09:14.305	-2800
09:09:14.332	-2554
09:09:15.194	-2532
09:09:15.194	-2399
09:09:16.403	-2333
09:10:01.077	-2288
09:10:02.147	-2038
09:10:05.009	-2000
09:10:05.075	-1843
09:10:05.075	-1593
09:10:20.241	-1276
09:10:54.177	-1231
09:10:54.177	-1000
09:10:58.178	-782
09:10:58.180	-682
09:10:59.160	-612
09:10:59.160	-463
09:10:59.259	0
09:10:59.920	304
09:10:59.968	365
09:11:00.033	531
09:11:00.033	579
09:11:00.033	829
09:11:00.775	1000
09:11:00.775	1001
09:11:01.123	1167
09:11:01.624	1339
09:11:01.624	1511
09:11:01.624	1558
09:11:01.624	1808
09:11:01.645	2000
09:11:02.777	2065
09:11:03.257	2281
09:11:03.720	2413
09:11:03.720	2497
09:11:03.720	2629
09:11:03.720	2676
09:11:03.720	2926
09:11:04.808	3000
09:13:04.136	2955
09:13:04.136	2948
09:13:04.157	2769
09:13:04.157	2668
09:13:04.166	2615
09:13:04.191	2458
09:13:04.192	2379
09:13:04.192	2378
09:13:04.198	2271
09:13:04.292	2021
09:13:05.261	2000
09:13:40.162	1760
09:13:57.518	1489
09:13:57.518	1239
09:13:57.518	1181
09:15:29.620	1113
09:16:29.074	1000
09:16:30.284	955
09:16:30.284	921
09:16:30.284	709
09:16:30.284	455
09:16:30.311	205
09:16:30.486	30
09:16:31.214	0
09:16:31.241	-4
09:16:31.241	-91
09:16:31.281	-341
09:16:31.281	-406
09:16:32.513	-415
09:17:18.639	-521
09:17:53.151	-811
09:17:53.152	189
09:18:34.166	78
09:18:46.918	0
09:18:46.918	-217
09:18:46.918	-324
09:18:47.082	-454
09:18:47.104	-472
09:18:47.104	-479
09:20:04.007	-234
09:20:21.213	166
09:20:22.343	416
09:22:05.239	521
09:22:05.260	179
09:23:04.376	-107
09:23:04.376	-191
09:23:05.940	-479
09:23:07.001	-191
09:23:07.001	-139
09:23:07.002	-107
09:23:07.002	-102
09:23:12.212	276
09:23:14.557	521
09:23:14.558	833
09:23:14.558	989
09:23:18.861	1221
09:23:27.228	1330
09:23:27.228	1496
09:23:37.520	1521
09:23:49.218	1275
09:23:49.218	1043
09:23:49.218	983
09:23:49.218	934
09:23:49.218	534
09:23:49.218	521
09:23:49.218	369
09:23:49.582	119
09:23:49.582	0
09:23:49.582	-10
09:23:51.441	-15
09:24:01.187	15
09:24:01.187	192
09:24:01.187	277
09:24:01.191	287
09:24:10.889	687
09:24:10.889	747
09:24:10.889	839
09:24:10.889	985
09:24:10.889	1053
09:24:10.914	1303
09:24:11.470	1473
09:24:11.470	1603
09:24:14.338	1985
09:24:14.338	2003
09:24:20.550	2323
09:24:20.550	2417
09:24:20.550	2604
09:24:30.206	2855
09:24:30.206	2985
09:24:30.206	3015
09:24:30.206	3415
09:24:30.206	3565
09:24:30.206	3716
09:24:30.206	3985
09:24:30.208	4000
09:24:30.502	4150
09:24:30.502	4301
09:24:40.954	4451
09:24:40.954	4538
09:24:40.954	4938
09:24:40.954	4985
09:24:40.954	5119
09:24:40.954	5147
09:24:40.954	5224
09:24:40.955	5474
09:24:46.050	5074
09:24:46.051	4860
09:24:46.051	4610
09:24:47.821	4605
09:24:47.821	4474
09:24:47.821	4470
09:24:47.821	4392
09:24:54.085	4220
09:24:54.085	4006
09:24:54.085	3998
09:25:11.449	3898
09:25:11.449	3820
09:25:29.920	3713
09:25:29.920	3642
09:25:29.920	3474
09:25:30.533	3370
09:26:10.572	3467
09:26:10.572	3538
09:26:10.572	3556
09:26:35.945	3808
09:26:35.945	4370
09:26:39.469	4400
09:26:39.469	4800
09:26:39.469	4952
09:26:39.469	5352
09:26:39.469	5370
09:26:40.950	5013
09:26:40.950	5002
09:26:41.829	4555
09:26:41.829	4379
09:26:41.829	4370
09:27:10.357	4137
