Time_PnL	PnL
09:00:00.537	0.0
09:00:50.206	-10.0
09:01:00.954	-25.0
09:01:03.271	-10.0
09:01:22.844	-9.5
09:01:34.048	-24.0
09:01:37.662	-23.17
09:01:37.662	-15.0
09:02:50.106	-5.0
09:02:52.276	-15.0
09:02:52.298	-5.0
09:02:52.299	-15.0
09:05:18.859	-5.0
09:05:25.294	-15.0
09:05:38.679	-35.0
09:05:38.706	-32.92
09:05:39.271	-30.03
09:05:39.276	-30.0
09:05:39.276	-15.0
09:05:40.130	-35.0
09:05:54.244	-32.92
09:05:54.244	-30.0
09:05:54.244	-15.0
09:05:54.348	-10.0
09:05:54.348	-5.0
09:05:54.348	0.0
09:06:00.276	5.0
09:06:01.764	0.0
09:06:05.277	5.0
09:06:23.826	0.0
09:06:25.040	5.0
09:06:29.653	0.0
09:06:33.657	5.0
09:06:33.683	0.0
09:08:08.534	-15.0
09:08:38.048	-11.5
09:08:38.271	-10.0
09:09:24.927	-40.0
09:10:01.598	-39.0
09:10:03.040	-78.0
09:10:03.074	-73.0
09:10:15.395	-68.0
09:10:15.395	-39.0
09:11:30.262	-37.5
09:11:30.262	-35.0
09:11:30.262	-30.0
09:11:30.262	-28.0
09:11:30.262	-25.0
09:11:30.262	-20.0
09:11:30.262	-5.0
09:11:30.264	-25.0
09:11:30.264	-5.0
09:11:30.266	-30.0
09:11:55.097	-29.0
09:11:55.097	-25.0
09:12:35.349	-20.0
09:12:35.373	-15.64
09:12:35.373	-15.0
09:12:35.373	-0.39
09:13:25.302	4.61
09:13:25.302	9.61
09:13:25.302	14.22
09:13:25.302	13.83
09:13:25.303	14.22
09:13:25.303	9.61
09:13:25.303	14.22
09:13:25.305	4.61
09:13:25.450	5.86
09:13:25.450	9.61
09:13:25.450	14.22
09:13:25.458	4.61
09:13:44.639	5.36
09:14:00.891	6.86
09:14:01.585	8.86
09:14:26.195	9.61
09:14:27.819	14.11
09:14:27.819	14.61
09:14:27.819	16.22
09:14:27.820	9.61
09:14:27.861	10.61
09:14:27.861	11.86
09:14:27.861	14.61
09:14:27.861	16.22
09:14:37.896	17.83
09:15:00.499	-10.56
09:15:05.693	-5.56
09:15:05.693	17.83
09:15:17.059	-10.56
09:16:01.567	-7.27
09:16:01.567	-5.6
09:16:44.699	-5.56
09:16:44.702	-0.56
09:16:44.702	23.145
09:16:47.330	28.145
09:16:47.392	28.965
09:16:47.392	29.715
09:16:47.392	33.145
09:16:47.392	38.145
09:16:47.392	43.145
09:16:47.392	51.85
09:16:47.393	38.145
09:16:47.395	43.145
09:16:47.414	44.51
09:16:47.436	48.145
09:16:53.751	48.65
09:16:53.777	51.85
09:17:14.510	53.145
09:17:14.510	29.44
09:18:45.298	34.44
09:27:02.390	-28.95
09:27:59.145	-26.2
09:27:59.145	-23.95
09:27:59.145	34.44
09:28:38.623	-28.95
09:28:38.645	-25.45
09:28:38.645	-23.95
09:28:38.645	34.44
09:28:38.645	-23.95
09:28:38.705	34.44
09:28:40.772	-23.95
09:28:40.797	34.44
09:29:14.429	38.345
09:29:14.429	39.44
09:31:17.958	40.06
09:33:30.231	-12.71
09:33:57.931	40.06
09:34:02.899	40.16
09:34:02.899	42.91
09:34:02.899	44.44
09:34:02.899	46.56
09:34:09.991	0.29
09:34:39.883	46.56
09:35:03.667	49.44
09:35:57.833	50.085
09:35:57.833	50.31
09:36:31.884	51.81
09:36:34.061	54.44
09:36:34.061	55.635
09:36:34.061	56.655
09:36:34.061	57.005
09:36:34.061	57.135
09:37:42.548	58.385
09:44:11.194	58.485
09:44:34.242	24.14
09:48:01.556	-35.205
09:48:01.582	-34.795
09:48:01.615	-34.385
09:48:01.657	-33.975
09:48:12.933	-30.205
09:48:12.933	24.14
09:48:40.777	29.14
09:48:40.777	34.135
09:48:40.777	34.14
09:48:40.798	39.14
09:48:40.798	78.49
09:48:40.798	39.14
09:48:56.267	78.49
09:50:53.581	79.445
09:51:08.270	84.445
09:54:28.525	87.37
09:54:28.525	89.445
09:54:28.525	117.84
09:54:28.525	89.445
09:54:28.525	117.84
09:54:28.651	79.445
09:54:59.963	31.05
09:55:00.151	79.445
09:55:00.151	31.05
09:55:00.172	79.445
09:55:00.172	31.05
09:55:12.557	79.445
09:55:24.157	31.05
09:55:44.832	41.05
09:55:44.832	84.445
09:56:20.096	41.05
09:56:20.235	84.445
09:57:32.648	41.05
09:59:10.883	89.44
09:59:10.908	41.05
09:59:10.912	89.44
09:59:10.915	41.05
09:59:10.919	89.44
09:59:10.921	41.05
09:59:10.933	89.44
09:59:10.936	41.05
09:59:14.972	89.44
09:59:29.488	41.05
10:00:56.605	-27.34
10:00:56.606	46.05
10:00:56.606	-27.34
10:00:56.606	46.05
10:00:56.627	-27.34
10:00:56.627	46.05
10:00:56.628	-27.34
10:00:56.678	46.05
10:01:13.517	51.05
10:01:13.517	56.05
10:01:13.517	119.44
10:02:52.650	124.44
10:02:52.650	129.44
10:05:58.533	134.44
10:05:58.533	137.41
10:05:58.533	139.44
10:05:58.534	144.44
10:05:58.534	192.83
10:05:58.534	144.44
10:05:58.535	192.83
10:08:20.145	197.83
10:09:24.578	202.83
10:09:24.578	207.83
10:09:24.578	212.83
10:09:24.580	217.83
10:09:24.580	241.22
10:09:24.581	212.83
10:09:24.581	241.22
10:09:24.592	207.83
10:09:27.042	211.15
10:09:27.042	212.83
10:09:29.510	216.83
10:09:29.510	217.83
10:09:29.510	223.83
10:09:29.510	231.46
10:09:29.510	233.83
10:09:29.510	243.83
10:09:29.510	249.4
10:09:29.510	250.9
